"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"6131","Calu","6","cis",28480576,4.78674860887567,"Significant_005","Calu","6",29348106,29376675,NA,909448251,FALSE,-0.0909167853968881
"6132","Lgals3bp","4","trans",83474356,4.78652501203118,"Significant_005","Lgals3bp","11",118392747,118401959,NA,642099231,FALSE,0.0298071633116563
"6133","Psmb9__1","11","trans",99386692,4.78569833566641,"Significant_005","Psmb9","17",34182030,34187330,NA,1695223688,FALSE,0.0333093697579679
"6134","Pspc1","9","trans",67930675,4.7853598497593,"Significant_005","Pspc1","14",56722441,56778318,NA,1394477568,FALSE,-0.0166175288126508
"6135","Man2a1","17","cis",65580324,4.78524878446306,"Significant_005","Man2a1","17",64600688,64755110,NA,2393204221,FALSE,0.0389639592160831
"6136","Raph1__1","1","cis",59486660,4.78522159130649,"Significant_005","Raph1","1",60471180,60567074,NA,59486660,FALSE,0.101430252880123
"6137","Chd2","17","trans",15433444,4.78505589265813,"Significant_005","Chd2","7",73426652,73541746,NA,2343057341,FALSE,-0.0835531605749834
"6138","Fmo1","5","trans",48189441,4.78460433971047,"Significant_005","Fmo1","1",162829561,162866610,NA,770322432,FALSE,-0.156396905369227
"6139","Eml4","3","trans",66296724,4.78456675895574,"Significant_005","Eml4","17",83350930,83480361,NA,457881919,FALSE,0.147346304923723
"6140","Rogdi","16","trans",14706839,4.78438880314638,"Significant_005","Rogdi","16",5008729,5013574,NA,2237122968,FALSE,-0.00130187991459668
"6141","Tjp3","10","trans",85889016,4.7843106316088,"Significant_005","Tjp3","10",81273188,81291581,NA,1544031019,FALSE,0.171265748958267
"6142","Slc11a2","10","trans",13653673,4.78338316095968,"Significant_005","Slc11a2","15",100387898,100424209,NA,1471795676,FALSE,0.0576402767656799
"6143","Nags","17","trans",44994388,4.78277910821676,"Significant_005","Nags","11",102145513,102149528,NA,2372618285,FALSE,-0.195480321268208
"6144","Gnai1","5","cis",17574807,4.78277012915167,"Significant_005","Gnai1","5",18265135,18360413,NA,739707798,FALSE,0.0559591068065644
"6145","Snrk","9","cis",122947167,4.78192619354362,"Significant_005","Snrk","9",122117266,122169702,NA,1449494060,FALSE,-0.0759074045338487
"6146","Nmt2","2","cis",3118514,4.78185234072915,"Significant_005","Nmt2","2",3284212,3328877,NA,205590485,FALSE,0.0358159242785168
"6147","Faim","9","trans",95559737,4.78131578897234,"Significant_005","Faim","9",98986373,99002019,NA,1422106630,FALSE,0.196659566364316
"6148","Csad__1","6","trans",39027727,4.7796064119543,"Significant_005","Csad","15",102176997,102205052,NA,919995402,FALSE,0.00322772552941028
"6149","Ganc__1","1","trans",184075000,4.77860263647485,"Significant_005","Ganc","2",120403896,120460866,NA,184075000,FALSE,-0.0811954100526312
"6150","Tmem245","2","trans",60125450,4.77453792410413,"Significant_005","Tmem245","4",56876003,56947455,NA,262597421,FALSE,0.109692618036649
"6151","Rela","19","cis",5708073,4.77452949864893,"Significant_005","Rela","19",5637442,5648134,NA,2533021880,FALSE,0.0281566956791604
"6152","Serpinb9__1","8","trans",32015413,4.77366696938398,"Significant_005","Serpinb9","13",32997061,33017955,NA,1222161093,FALSE,0.15514612363064
"6153","Plin2__1","6","trans",100233185,4.77311270284761,"Significant_005","Plin2","4",86626910,86670217,"Plin2__1",981200860,TRUE,0.124213869623571
"6154","Mvb12b","2","trans",4942099,4.77306213616195,"Significant_005","Mvb12b","2",33729953,33887946,NA,207414070,FALSE,0.0786654423018059
"6155","Lyrm5","7",NA,120843043,4.77268340968908,"Significant_005","Lyrm5",NA,NA,NA,NA,1158547264,FALSE,-0.262410247005883
"6156","Prex1","2","cis",166947561,4.77201804531004,"Significant_005","Prex1","2",166566345,166713832,NA,369419532,FALSE,0.0792143762408152
"6157","Coq8b","7","trans",25074698,4.77189535498635,"Significant_005","Coq8b","7",27228676,27257949,NA,1062778919,FALSE,-0.0691373119435602
"6158","Mtmr14","8","trans",85493207,4.77180292558531,"Significant_005","Mtmr14","6",113237635,113281392,NA,1275638887,FALSE,0.109176381305732
"6159","Agap3","5","cis",24100722,4.77120099616106,"Significant_005","Agap3","5",24452177,24502047,NA,746233713,FALSE,-0.0341943037706838
"6160","Irgm2","13","trans",54088955,4.771143686519,"Significant_005","Irgm2","11",58214977,58222783,NA,1906137516,FALSE,0.0640437867652245
"6161","Lpcat2","13","trans",49624437,4.77038236786823,"Significant_005","Lpcat2","8",92855313,92919279,NA,1901672998,FALSE,0.180097207829171
"6162","Prmt9","8","trans",88357925,4.76992453965131,"Significant_005","Prmt9","8",77549388,77581338,NA,1278503605,FALSE,-0.0606158924515792
"6163","Pdgfrb","4","trans",132768741,4.76871871562406,"Significant_005","Pdgfrb","18",61045127,61085067,NA,691393616,FALSE,0.213701453292115
"6164","Ifi204","10","trans",29313255,4.76833847895367,"Significant_005","Ifi204","1",173747293,173767069,NA,1487455258,FALSE,0.0934700729309202
"6165","Lamb1","2","trans",129129955,4.7683099582598,"Significant_005","Lamb1","12",31265146,31329644,NA,331601926,FALSE,0.206637529758732
"6166","Pm20d1","2","trans",146891176,4.76662136028878,"Significant_005","Pm20d1","1",131797385,131821472,NA,349363147,FALSE,-0.069530816310756
"6167","Apob__1","2","trans",109278205,4.76606621144583,"Significant_005","Apob","12",7977629,8016839,"Apob__1",311750176,TRUE,-0.0162952969201256
"6168","Pawr__1","10","trans",107323999,4.76528637503388,"Significant_005","Pawr","10",108332189,108414391,NA,1565466002,FALSE,0.116632318143653
"6169","Tpcn1","13","trans",65241732,4.7652456024129,"Significant_005","Tpcn1","5",120534157,120588678,NA,1917290293,FALSE,-0.053012456093329
"6170","Arfgap2__1","2","cis",92024398,4.76482695454914,"Significant_005","Arfgap2","2",91265115,91277371,NA,294496369,FALSE,-0.162257309694964
"6171","Cyp3a16","1","trans",90215640,4.76450534392606,"Significant_005","Cyp3a16","5",145436309,145469740,NA,90215640,FALSE,-0.142450142450142
"6172","Armc8__1","12","trans",3249296,4.7643416839359,"Significant_005","Armc8","9",99478385,99568907,NA,1728168835,FALSE,0.175175274019947
"6173","Riok1","13","trans",29325396,4.76432204340944,"Significant_005","Riok1","13",38036989,38061433,NA,1881373957,FALSE,0.0555747225576448
"6174","D8Ertd738e","14","trans",68564270,4.76367505999822,"Significant_005","D8Ertd738e","8",84246233,84251711,NA,2048034470,FALSE,-0.0883903413346649
"6175","Hdhd2","18","trans",80988403,4.76353170809894,"Significant_005","Hdhd2","18",76944115,76972171,NA,2510599571,FALSE,-0.0488718370329771
"6176","Nit2","13","trans",17804855,4.76286062707972,"Significant_005","Nit2","16",57156665,57167332,NA,1869853416,FALSE,-0.10092684332202
"6177","Gimap5","2","trans",34995042,4.76145597326244,"Significant_005","Gimap5","6",48746197,48754200,NA,237467013,FALSE,-0.0644860992773518
"6178","Sirt4","16","trans",21761424,4.76081805375589,"Significant_005","Sirt4","5",115478006,115490264,NA,2244177553,FALSE,-0.0267140169082766
"6179","Vars2","17","trans",3111995,4.76080632137543,"Significant_005","Vars2","17",35655634,35667639,NA,2330735892,FALSE,-0.203483380350791
"6180","Nup153","2","trans",103485212,4.76020929711217,"Significant_005","Nup153","13",46679902,46727849,NA,305957183,FALSE,-0.19950909167854
"6181","Calu","6","trans",28263474,4.75989977059512,"Significant_005","Calu","6",29348106,29376675,NA,909231149,FALSE,-0.0909167853968881
"6182","Zeb2","19","trans",23164978,4.75977530580037,"Significant_005","Zeb2","2",44983512,45117442,NA,2550478785,FALSE,0.110322865988501
"6183","Fabp5","11","trans",54910858,4.7594488750625,"Significant_005","Fabp5","3",10012585,10016610,NA,1650747854,FALSE,-0.0708237592315422
"6184","Spaca6","3","trans",101501124,4.75889107505444,"Significant_005","Spaca6","17",17826085,17843010,NA,493086319,FALSE,0.224017054570229
"6185","Telo2","17","trans",36032399,4.75871726723186,"Significant_005","Telo2","17",25099569,25115974,NA,2363656296,FALSE,-0.000285708006417441
"6186","Slc25a23","17","trans",49490102,4.75840587655128,"Significant_005","Slc25a23","17",57043711,57059909,NA,2377113999,FALSE,-0.0386969383954859
"6187","Pex13","2","trans",29978463,4.75809771652415,"Significant_005","Pex13","11",23646843,23665883,NA,232450434,FALSE,0.094753769978417
"6188","unknow_145","8",NA,105252961,4.75765029022245,"Significant_005","unknow_145",NA,NA,NA,NA,1295398641,FALSE,-0.0103683223067049
"6189","Itih2","4","trans",44126547,4.75753761526302,"Significant_005","Itih2","2",10094591,10130683,NA,602751422,FALSE,0.0347197335413285
"6190","Mapk12","1","trans",39962180,4.75744632112135,"Significant_005","Mapk12","15",89130584,89141577,NA,39962180,FALSE,-0.115340551068339
"6191","Gucy1a2","13","trans",98355138,4.75742695511965,"Significant_005","Gucy1a2","9",3532349,3905791,NA,1950403699,FALSE,0.123644006827576
"6192","Bin1","18","trans",35628167,4.75696763055279,"Significant_005","Bin1","18",32376618,32435740,NA,2465239335,FALSE,-0.123502941217961
"6193","Hmgb1","3","trans",132177901,4.75548274564968,"Significant_005","Hmgb1","5",149046702,149053057,NA,523763096,FALSE,-0.169354442031888
"6194","Prmt5__1","14","cis",54253882,4.7540058129649,"Significant_005","Prmt5","14",54507182,54517470,NA,2033724082,FALSE,0.126860302726798
"6195","Prmt5__1","14","trans",55542414,4.75400580928142,"Significant_005","Prmt5","14",54507182,54517470,NA,2035012614,FALSE,0.126860302726798
"6196","Mfn1__1","6","trans",50428342,4.7519543228021,"Significant_005","Mfn1","3",32529443,32579225,NA,931396017,FALSE,-0.111991987473374
"6197","Kctd12","4","trans",40695079,4.75129980451369,"Significant_005","Kctd12","14",102976581,102982637,NA,599319954,FALSE,0.164538927054973
"6198","Fam129a__1","12",NA,108835783,4.75082942340337,"Significant_005","Fam129a",NA,NA,NA,NA,1833755322,FALSE,0.152675309286349
"6199","Hnrnpf","7","trans",81571351,4.75014470212163,"Significant_005","Hnrnpf","6",117900340,117925622,NA,1119275572,FALSE,-0.0910611266873256
"6200","BC003965","5","trans",25850146,4.74992499152716,"Significant_005","BC003965","17",25184561,25187662,NA,747983137,FALSE,-0.0623509994498441
"6201","Iglc1","12","trans",100415246,4.74982722737132,"Significant_005","Iglc1","16",19061752,19062071,NA,1825334785,FALSE,-0.0638894947291894
"6202","Slc26a6","14","trans",69805314,4.7495263054181,"Significant_005","Slc26a6","9",108854043,108913049,NA,2049275514,FALSE,-0.0476543820595268
"6203","Lrrc28","13","trans",3361349,4.74952389282297,"Significant_005","Lrrc28","7",67513410,67645336,NA,1855409910,FALSE,0.0544419585102659
"6204","Accs","18","trans",77097446,4.74865339516719,"Significant_005","Accs","2",93833467,93849997,NA,2506708614,FALSE,0.0100973674720519
"6205","Vwa5a","9","cis",38718336,4.74754179822015,"Significant_005","Vwa5a","9",38718268,38743337,NA,1365265229,FALSE,-0.0163707980359359
"6206","Car14","3","trans",96905246,4.74729871567192,"Significant_005","Car14","3",95897768,95905117,NA,488490441,FALSE,-0.139203543568114
"6207","Car14","3","cis",95870565,4.74729871567192,"Significant_005","Car14","3",95897768,95905117,NA,487455760,FALSE,-0.139203543568114
"6208","Ogfod2","5","trans",91593845,4.74685836624424,"Significant_005","Ogfod2","5",124112321,124115482,NA,813726836,FALSE,-0.0709136819534766
"6209","Pdia5__1","1","trans",192726309,4.74674257675828,"Significant_005","Pdia5","16",35397308,35490919,NA,192726309,FALSE,-0.0385438350196059
"6210","Commd5","15","cis",75909883,4.74603082652637,"Significant_005","Commd5","15",76899941,76901297,NA,2187282327,FALSE,-0.0697416222217538
"6211","Slc4a1ap","5","cis",30622890,4.74565135497023,"Significant_005","Slc4a1ap","5",31526781,31561755,NA,752755881,FALSE,0.142857142857143
"6212","Impdh2","18","trans",63904154,4.74523788625299,"Significant_005","Impdh2","9",108560436,108565577,NA,2493515322,FALSE,0.073269107799116
"6213","Uqcrc2","2","trans",46419775,4.74369946792159,"Significant_005","Uqcrc2","7",120635189,120659523,NA,248891746,FALSE,-0.261856075777698
"6214","Sel1l","2","trans",94066451,4.74251272316347,"Significant_005","Sel1l","12",91806043,91849157,NA,296538422,FALSE,0.0964858654636676
"6215","Nadsyn1__1","2","trans",68211884,4.74229247955491,"Significant_005","Nadsyn1","7",143795589,143822862,NA,270683855,FALSE,0.0444495331145205
"6216","Srbd1","2","trans",104112239,4.7422803667164,"Significant_005","Srbd1","17",85984665,86145216,NA,306584210,FALSE,0.0955296308312997
"6217","Adss","2","trans",119478251,4.74156824958999,"Significant_005","Adss","1",177763176,177796695,NA,321950222,FALSE,0.0657576215392242
"6218","Ndufv3__1","2","trans",118746516,4.74153961050771,"Significant_005","Ndufv3","17",31520115,31531326,NA,321218487,FALSE,0.119748903235011
"6219","Man2b1","8","trans",82763703,4.74137832815518,"Significant_005","Man2b1","8",85082730,85098739,NA,1272909383,FALSE,-0.0967004753911044
"6220","unknow_216","12",NA,100415246,4.74133747612672,"Significant_005","unknow_216",NA,NA,NA,NA,1825334785,FALSE,-0.00181974636403391
"6221","Tbc1d5","2","trans",75909682,4.74121177580572,"Significant_005","Tbc1d5","17",50733124,51181199,NA,278381653,FALSE,0.0511644966073721
"6222","Plekhf2","9","trans",101212060,4.74063045458052,"Significant_005","Plekhf2","4",10988662,11007619,NA,1427758953,FALSE,0.00767396916305774
"6223","Apoa4","13","trans",52968549,4.74030056924569,"Significant_005","Apoa4","9",46240844,46243458,NA,1905017110,FALSE,0.140221065132
"6224","Ephx1","4","trans",46468699,4.73958698681517,"Significant_005","Ephx1","1",180989556,181017569,NA,605093574,FALSE,0.103639212710191
"6225","Polg2","11","trans",117814221,4.73876979600196,"Significant_005","Polg2","11",106768204,106779537,NA,1713651217,FALSE,-0.00942318272228414
"6226","Trp53inp2","2","trans",161052758,4.7382939160343,"Significant_005","Trp53inp2","2",155381811,155389847,NA,363524729,FALSE,-0.0437233198594689
"6227","Zfp106","10","trans",45851913,4.73774098386981,"Significant_005","Zfp106","2",120506820,120563864,NA,1503993916,FALSE,0.0400040382625375
"6228","Cd63","2","trans",120609198,4.73696326674419,"Significant_005","Cd63","10",128896231,128912822,NA,323081169,FALSE,0.390574732631945
"6229","Krt23","15","trans",100304783,4.73690961246118,"Significant_005","Krt23","11",99477973,99493120,NA,2211677227,FALSE,0.0572007248694169
"6230","Tomm7","13","trans",95104697,4.73660580659235,"Significant_005","Tomm7","5",23838944,23844145,NA,1947153258,FALSE,-0.0433273156506041
"6231","Nbas","4","trans",141861829,4.73623600207657,"Significant_005","Nbas","12",13269101,13637380,NA,700486704,FALSE,0.0914669412743867
"6232","Btaf1","19","cis",36731986,4.73599614602257,"Significant_005","Btaf1","19",36926079,37014057,NA,2564045793,FALSE,0.0384544851810577
"6233","Top1mt","7","trans",135528384,4.73587328114552,"Significant_005","Top1mt","15",75657033,75678800,NA,1173232605,FALSE,-0.0261603375527426
"6234","Preb","5","cis",30865988,4.73535621096518,"Significant_005","Preb","5",30951667,30960356,NA,752998979,FALSE,-0.0843293912627977
"6235","Preb","5","trans",32084809,4.73535621075635,"Significant_005","Preb","5",30951667,30960356,NA,754217800,FALSE,-0.0843293912627977
"6236","Sult3a1__1","10","trans",25296932,4.73501857066927,"Significant_005","Sult3a1","10",33851020,33879475,NA,1483438935,FALSE,-0.151885658873875
"6237","Sec16a","2","cis",27101530,4.73480056941747,"Significant_005","Sec16a","2",26409431,26446293,NA,229573501,FALSE,-0.0502757832667974
"6238","Pzp","6","trans",144994580,4.73409286522387,"Significant_005","Pzp","6",128483567,128526720,NA,1025962255,FALSE,0.0281004279359993
"6239","Cap2","8","trans",27143059,4.73403843203566,"Significant_005","Cap2","13",46501903,46650281,NA,1217288739,FALSE,-0.0870194231538769
"6240","Igfbp7__1","5","trans",67613856,4.73239263302119,"Significant_005","Igfbp7","5",77349240,77408045,NA,789746847,FALSE,0.17370819167995
"6241","Rrm1","7","cis",102558324,4.73181459941319,"Significant_005","Rrm1","7",102441695,102469771,NA,1140262545,FALSE,0.177421281559402
"6242","Bcr__1","3","trans",22148968,4.73171693854023,"Significant_005","Bcr","10",75060560,75184923,NA,413734163,FALSE,-0.0580484983565857
"6243","Eif4h","19","trans",60836183,4.73026538848142,"Significant_005","Eif4h","5",134619872,134639409,NA,2588149990,FALSE,0.0798040910400461
"6244","Pbdc1","16","trans",25981148,4.72955098914231,"Significant_005","Pbdc1","X",105079731,105117094,NA,2248397277,FALSE,0.0855562922315169
"6245","Apoa4","9","trans",103499549,4.72932059908165,"Significant_005","Apoa4","9",46240844,46243458,NA,1430046442,FALSE,0.140221065132
"6246","Klf12","1","trans",39551432,4.72928575607036,"Significant_005","Klf12","14",99866181,100285891,NA,39551432,FALSE,-0.117316266252436
"6247","Wdr73","7","cis",79909871,4.72928091168925,"Significant_005","Wdr73","7",80890723,80901269,NA,1117614092,FALSE,0.0364090338416398
"6248","Pls3","9","trans",117027935,4.72898924261743,"Significant_005","Pls3","X",75785653,75875182,NA,1443574828,FALSE,-0.0942934839892911
"6249","Mtmr12","15","trans",25843553,4.72884902479536,"Significant_005","Mtmr12","15",12204970,12272240,NA,2137215997,FALSE,-0.0217664235635994
"6250","Cdkn2c","4","trans",120758372,4.72829037923606,"Significant_005","Cdkn2c","4",109660876,109666756,NA,679383247,FALSE,0.0675766654323897
"6251","Nrde2","15","trans",10633168,4.72767026422187,"Significant_005","Nrde2","12",100125450,100160414,NA,2122005612,FALSE,0.0400927870599668
"6252","Nars","16","trans",10959678,4.72734339822004,"Significant_005","Nars","18",64499655,64516515,NA,2233375807,FALSE,-0.0199352123166867
"6253","Abcc3","2","trans",75936223,4.72670820130599,"Significant_005","Abcc3","11",94343295,94393017,NA,278408194,FALSE,0.196379759821799
"6254","Gnl3l","11","trans",112782998,4.72664467563242,"Significant_005","Gnl3l","X",150983133,151017322,NA,1708619994,FALSE,0.0108338388184345
